W,H,w1,h1,w2,h2
270,210,1.0,137.0,173.0,209.0
270,210,215.0,112.0,266.0,166.0
500,375,315.0,17.0,464.0,374.0
500,498,20.0,37.0,460.0,487.0
500,498,143.0,27.0,162.0,77.0
500,498,235.0,25.0,258.0,82.0
500,498,219.0,21.0,238.0,63.0
500,498,203.0,22.0,219.0,82.0
500,498,78.0,34.0,98.0,80.0
500,498,42.0,38.0,60.0,82.0
500,498,298.0,23.0,315.0,75.0
500,498,323.0,24.0,336.0,73.0
500,498,363.0,24.0,383.0,80.0
500,498,376.0,20.0,391.0,74.0
500,498,395.0,25.0,416.0,83.0
500,498,478.0,35.0,489.0,93.0
500,498,0.0,33.0,11.0,72.0
375,500,61.0,113.0,351.0,413.0
500,375,57.0,202.0,144.0,296.0
500,375,149.0,201.0,252.0,285.0
500,375,258.0,218.0,368.0,332.0
500,375,277.0,260.0,327.0,371.0
500,375,126.0,253.0,216.0,350.0
500,375,194.0,257.0,277.0,367.0
500,375,116.0,38.0,365.0,280.0
500,332,12.0,81.0,490.0,228.0
500,332,166.0,113.0,447.0,279.0
500,332,265.0,48.0,322.0,207.0
375,500,0.0,273.0,118.0,414.0
375,500,114.0,328.0,233.0,408.0
375,500,113.0,297.0,277.0,396.0
375,500,273.0,337.0,299.0,391.0
375,500,268.0,315.0,357.0,388.0
375,500,346.0,322.0,374.0,383.0
500,375,57.0,256.0,233.0,350.0
500,235,396.0,105.0,449.0,178.0
500,235,188.0,103.0,308.0,188.0
500,235,134.0,146.0,352.0,234.0
238,360,57.0,9.0,215.0,192.0
238,360,16.0,238.0,177.0,326.0
500,375,57.0,29.0,439.0,318.0
500,375,273.0,60.0,333.0,115.0
500,375,379.0,49.0,465.0,116.0
500,375,139.0,4.0,189.0,114.0
500,339,0.0,275.0,345.0,336.0
500,328,29.0,112.0,69.0,211.0
500,328,449.0,132.0,471.0,204.0
500,328,360.0,143.0,388.0,197.0
500,328,340.0,143.0,367.0,196.0
500,328,357.0,135.0,373.0,161.0
500,328,287.0,141.0,307.0,164.0
500,328,213.0,142.0,230.0,163.0
500,328,189.0,144.0,218.0,195.0
500,328,162.0,139.0,184.0,165.0
500,328,138.0,140.0,168.0,196.0
500,328,0.0,140.0,29.0,196.0
500,375,51.0,45.0,457.0,324.0
500,375,413.0,91.0,499.0,250.0
500,375,47.0,91.0,80.0,158.0
500,375,73.0,89.0,107.0,141.0
500,375,361.0,74.0,429.0,116.0
500,375,1.0,51.0,43.0,117.0
500,333,0.0,187.0,145.0,329.0
500,333,78.0,176.0,265.0,267.0
500,333,213.0,166.0,333.0,223.0
500,333,267.0,162.0,368.0,212.0
500,333,357.0,161.0,398.0,193.0
500,333,386.0,160.0,413.0,186.0
500,333,403.0,155.0,420.0,177.0
500,333,418.0,149.0,451.0,229.0
500,333,435.0,139.0,454.0,216.0
500,333,151.0,187.0,190.0,218.0
500,333,269.0,173.0,289.0,198.0
500,333,315.0,167.0,331.0,188.0
500,375,7.0,41.0,491.0,350.0
500,375,123.0,125.0,379.0,283.0
500,375,3.0,3.0,498.0,370.0
375,500,100.0,255.0,332.0,472.0
500,375,89.0,15.0,382.0,374.0
500,375,113.0,115.0,209.0,241.0
500,375,169.0,102.0,351.0,374.0
500,375,332.0,85.0,485.0,315.0
500,375,243.0,59.0,425.0,224.0
500,375,117.0,110.0,308.0,251.0
500,333,1.0,156.0,326.0,211.0
500,375,276.0,314.0,367.0,336.0
500,375,0.0,314.0,55.0,349.0
500,375,109.0,310.0,170.0,337.0
500,375,83.0,311.0,119.0,334.0
500,375,36.0,309.0,81.0,335.0
333,500,311.0,166.0,326.0,213.0
333,500,257.0,191.0,283.0,216.0
333,500,219.0,192.0,239.0,219.0
333,500,192.0,175.0,212.0,219.0
333,500,104.0,170.0,125.0,220.0
333,500,124.0,177.0,142.0,222.0
333,500,85.0,173.0,103.0,225.0
333,500,67.0,167.0,88.0,225.0
333,500,40.0,174.0,56.0,227.0
333,500,27.0,173.0,42.0,235.0
333,500,2.0,191.0,14.0,240.0
333,500,11.0,194.0,26.0,226.0
333,500,263.0,214.0,318.0,297.0
333,500,154.0,249.0,189.0,289.0
333,500,195.0,364.0,281.0,391.0
333,500,94.0,209.0,135.0,269.0
333,500,120.0,209.0,150.0,248.0
333,500,50.0,236.0,91.0,291.0
333,500,69.0,258.0,114.0,338.0
333,500,143.0,354.0,207.0,394.0
333,500,187.0,295.0,244.0,308.0
333,500,75.0,298.0,106.0,365.0
333,500,124.0,244.0,143.0,297.0
333,500,94.0,246.0,127.0,302.0
333,500,255.0,273.0,320.0,308.0
500,334,27.0,110.0,379.0,211.0
500,375,361.0,132.0,459.0,306.0
500,375,106.0,127.0,162.0,226.0
500,375,1.0,166.0,499.0,374.0
500,375,161.0,100.0,329.0,305.0
500,375,0.0,0.0,498.0,372.0
334,500,147.0,152.0,262.0,190.0
334,500,255.0,150.0,302.0,191.0
334,500,120.0,165.0,175.0,195.0
334,500,115.0,177.0,184.0,209.0
334,500,101.0,190.0,211.0,274.0
334,500,71.0,222.0,249.0,354.0
334,500,45.0,267.0,273.0,499.0
500,375,284.0,290.0,303.0,336.0
500,375,262.0,292.0,283.0,334.0
500,375,456.0,229.0,499.0,247.0
500,375,0.0,321.0,79.0,374.0
500,375,0.0,337.0,37.0,374.0
500,375,0.0,199.0,469.0,333.0
500,333,173.0,119.0,255.0,170.0
500,333,51.0,117.0,406.0,244.0
500,375,131.0,0.0,340.0,286.0
500,375,100.0,145.0,325.0,298.0
500,375,295.0,162.0,499.0,247.0
500,375,223.0,141.0,262.0,183.0
500,333,0.0,0.0,499.0,332.0
500,333,178.0,82.0,322.0,260.0
500,375,0.0,1.0,312.0,374.0
500,375,203.0,128.0,227.0,150.0
500,375,231.0,153.0,253.0,176.0
500,375,265.0,184.0,287.0,206.0
500,375,264.0,205.0,287.0,227.0
500,375,271.0,228.0,293.0,248.0
500,202,274.0,88.0,410.0,169.0
500,202,195.0,62.0,240.0,176.0
500,202,444.0,40.0,478.0,131.0
500,329,186.0,42.0,297.0,219.0
500,329,322.0,192.0,383.0,217.0
500,374,57.0,68.0,269.0,238.0
500,374,388.0,154.0,411.0,211.0
500,374,391.0,152.0,458.0,229.0
500,374,403.0,185.0,464.0,285.0
500,374,28.0,155.0,209.0,373.0
500,374,156.0,134.0,437.0,373.0
500,374,291.0,152.0,436.0,359.0
500,374,249.0,257.0,485.0,373.0
500,374,1.0,194.0,61.0,254.0
500,375,311.0,311.0,358.0,373.0
500,375,118.0,259.0,144.0,314.0
500,375,192.0,55.0,343.0,327.0
500,375,2.0,98.0,499.0,374.0
500,333,188.0,98.0,236.0,221.0
500,333,117.0,186.0,198.0,266.0
500,333,91.0,243.0,194.0,332.0
500,333,197.0,219.0,356.0,332.0
500,333,396.0,60.0,499.0,269.0
500,333,1.0,202.0,81.0,315.0
500,333,0.0,157.0,30.0,206.0
500,333,188.0,112.0,350.0,239.0
500,333,348.0,195.0,430.0,286.0
500,333,418.0,90.0,436.0,107.0
500,375,51.0,84.0,339.0,373.0
500,375,256.0,57.0,499.0,374.0
500,375,64.0,1.0,499.0,374.0
500,375,0.0,0.0,118.0,246.0
500,375,92.0,209.0,455.0,374.0
500,375,0.0,0.0,294.0,374.0
500,375,297.0,0.0,393.0,281.0
500,375,384.0,153.0,428.0,187.0
500,353,195.0,46.0,265.0,124.0
500,353,251.0,24.0,499.0,130.0
500,353,392.0,85.0,499.0,150.0
500,353,51.0,95.0,457.0,281.0
500,333,74.0,6.0,258.0,332.0
500,333,288.0,63.0,411.0,332.0
500,333,373.0,99.0,449.0,323.0
500,333,248.0,76.0,309.0,205.0
500,333,209.0,175.0,304.0,281.0
500,333,0.0,60.0,70.0,332.0
375,500,194.0,191.0,324.0,309.0
500,375,441.0,101.0,499.0,374.0
500,375,0.0,63.0,301.0,374.0
500,375,52.0,1.0,86.0,49.0
500,375,96.0,0.0,117.0,35.0
500,375,0.0,43.0,418.0,178.0
500,375,335.0,178.0,425.0,249.0
500,331,188.0,78.0,335.0,236.0
500,331,129.0,0.0,216.0,34.0
500,331,193.0,34.0,333.0,225.0
500,375,1.0,1.0,327.0,373.0
500,393,4.0,8.0,441.0,387.0
500,333,15.0,81.0,380.0,310.0
480,318,14.0,121.0,364.0,317.0
480,318,172.0,65.0,287.0,273.0
480,318,380.0,163.0,479.0,317.0
480,318,0.0,150.0,168.0,267.0
500,375,28.0,3.0,499.0,374.0
500,375,464.0,231.0,499.0,353.0
500,375,87.0,173.0,161.0,374.0
500,375,39.0,164.0,101.0,374.0
500,375,28.0,228.0,55.0,325.0
500,375,0.0,70.0,493.0,361.0
500,375,218.0,104.0,297.0,264.0
500,375,133.0,49.0,499.0,291.0
500,375,223.0,166.0,274.0,374.0
500,375,162.0,182.0,211.0,373.0
500,375,18.0,138.0,237.0,371.0
500,375,0.0,157.0,20.0,353.0
500,375,30.0,193.0,69.0,220.0
500,333,133.0,13.0,257.0,194.0
500,375,14.0,81.0,482.0,302.0
500,333,165.0,66.0,471.0,265.0
500,352,0.0,0.0,428.0,283.0
500,352,222.0,62.0,297.0,220.0
500,333,185.0,67.0,421.0,329.0
500,333,146.0,49.0,460.0,233.0
500,399,46.0,116.0,94.0,207.0
500,399,128.0,105.0,185.0,234.0
500,399,220.0,85.0,277.0,228.0
500,399,295.0,89.0,370.0,164.0
500,399,29.0,173.0,88.0,245.0
500,399,91.0,182.0,133.0,232.0
500,399,176.0,164.0,223.0,270.0
500,399,311.0,150.0,373.0,231.0
500,399,386.0,146.0,435.0,209.0
500,399,1.0,221.0,45.0,383.0
500,399,7.0,217.0,122.0,375.0
500,399,94.0,232.0,159.0,372.0
500,399,147.0,208.0,245.0,356.0
500,399,245.0,183.0,399.0,346.0
500,399,317.0,171.0,474.0,337.0
500,375,74.0,137.0,499.0,363.0
500,375,66.0,60.0,212.0,260.0
500,375,95.0,268.0,120.0,343.0
500,375,115.0,267.0,134.0,333.0
500,375,122.0,254.0,141.0,318.0
500,375,144.0,258.0,170.0,325.0
500,375,153.0,239.0,172.0,306.0
500,375,103.0,246.0,118.0,271.0
500,375,83.0,237.0,99.0,264.0
500,375,63.0,232.0,80.0,262.0
500,375,37.0,192.0,56.0,260.0
500,375,32.0,231.0,52.0,263.0
500,375,9.0,225.0,25.0,293.0
292,288,13.0,106.0,220.0,214.0
292,288,13.0,8.0,283.0,287.0
500,336,364.0,172.0,494.0,206.0
500,336,449.0,185.0,499.0,236.0
500,336,239.0,203.0,391.0,246.0
350,262,47.0,74.0,99.0,177.0
350,262,107.0,58.0,144.0,190.0
350,262,112.0,45.0,188.0,198.0
350,262,174.0,36.0,242.0,196.0
350,262,239.0,23.0,315.0,196.0
500,375,158.0,14.0,391.0,254.0
500,375,130.0,109.0,357.0,374.0
244,500,9.0,345.0,97.0,488.0
244,500,128.0,212.0,203.0,499.0
244,500,134.0,368.0,223.0,474.0
244,500,85.0,7.0,223.0,438.0
500,333,60.0,118.0,377.0,223.0
500,375,4.0,125.0,499.0,351.0
500,375,235.0,16.0,313.0,215.0
500,375,103.0,99.0,155.0,269.0
500,375,294.0,42.0,336.0,166.0
500,375,41.0,1.0,91.0,116.0
500,375,0.0,0.0,46.0,94.0
500,375,1.0,68.0,382.0,374.0
500,375,324.0,96.0,425.0,296.0
500,375,52.0,104.0,156.0,300.0
500,375,207.0,106.0,293.0,285.0
500,333,312.0,70.0,345.0,109.0
500,333,301.0,80.0,322.0,127.0
500,333,252.0,31.0,281.0,54.0
500,333,455.0,284.0,497.0,322.0
500,333,294.0,223.0,424.0,329.0
500,333,113.0,198.0,296.0,332.0
500,375,131.0,162.0,348.0,329.0
500,374,49.0,35.0,434.0,344.0
500,375,0.0,131.0,45.0,291.0
500,375,57.0,100.0,126.0,179.0
500,375,110.0,130.0,155.0,183.0
500,375,191.0,110.0,240.0,275.0
500,375,212.0,159.0,288.0,313.0
500,375,101.0,214.0,171.0,367.0
500,375,0.0,297.0,45.0,374.0
500,375,42.0,292.0,103.0,374.0
500,375,109.0,302.0,153.0,374.0
500,375,157.0,286.0,219.0,374.0
500,375,142.0,341.0,197.0,374.0
500,375,0.0,170.0,289.0,294.0
500,375,471.0,149.0,499.0,278.0
500,375,457.0,105.0,499.0,254.0
500,375,376.0,82.0,449.0,237.0
500,375,315.0,27.0,410.0,221.0
450,325,80.0,190.0,328.0,321.0
450,325,292.0,105.0,347.0,174.0
450,325,384.0,108.0,449.0,181.0
450,325,271.0,126.0,396.0,317.0
450,325,134.0,101.0,202.0,197.0
450,325,188.0,91.0,256.0,184.0
450,325,67.0,98.0,153.0,211.0
450,325,2.0,96.0,147.0,324.0
450,325,272.0,232.0,438.0,324.0
450,325,369.0,181.0,432.0,249.0
500,375,0.0,63.0,297.0,374.0
500,375,304.0,257.0,499.0,372.0
500,375,261.0,255.0,375.0,374.0
500,375,413.0,328.0,499.0,373.0
500,375,156.0,183.0,193.0,247.0
500,375,223.0,162.0,291.0,229.0
500,375,197.0,183.0,343.0,247.0
500,335,147.0,132.0,202.0,308.0
500,335,194.0,126.0,273.0,307.0
500,335,269.0,136.0,319.0,272.0
500,335,337.0,186.0,365.0,274.0
500,335,320.0,150.0,372.0,273.0
500,335,266.0,248.0,355.0,330.0
500,335,47.0,136.0,158.0,197.0
500,333,122.0,79.0,211.0,200.0
500,333,237.0,34.0,425.0,332.0
500,333,325.0,2.0,499.0,332.0
500,333,86.0,214.0,120.0,332.0
400,300,81.0,84.0,203.0,293.0
400,300,151.0,65.0,361.0,299.0
400,300,94.0,139.0,399.0,299.0
338,500,110.0,211.0,232.0,364.0
500,282,53.0,172.0,99.0,218.0
500,333,113.0,3.0,499.0,316.0
500,333,416.0,79.0,435.0,106.0
500,333,72.0,132.0,457.0,279.0
332,500,1.0,2.0,321.0,318.0
332,500,110.0,208.0,174.0,287.0
332,500,2.0,103.0,44.0,180.0
500,375,0.0,283.0,83.0,374.0
500,375,372.0,140.0,499.0,174.0
500,375,4.0,85.0,389.0,201.0
500,375,129.0,162.0,248.0,240.0
500,375,164.0,139.0,232.0,219.0
500,375,72.0,175.0,99.0,191.0
500,375,229.0,158.0,263.0,187.0
500,375,266.0,155.0,361.0,197.0
500,375,359.0,162.0,485.0,213.0
500,375,297.0,132.0,394.0,180.0
500,375,97.0,112.0,229.0,212.0
500,375,0.0,69.0,226.0,371.0
500,363,223.0,123.0,331.0,167.0
500,363,213.0,92.0,333.0,133.0
500,374,2.0,135.0,499.0,367.0
500,374,206.0,71.0,325.0,373.0
500,375,21.0,70.0,471.0,325.0
500,375,379.0,38.0,442.0,63.0
500,375,290.0,36.0,383.0,64.0
500,375,280.0,64.0,499.0,192.0
500,375,214.0,39.0,303.0,73.0
500,375,64.0,45.0,192.0,103.0
500,375,0.0,53.0,65.0,134.0
500,375,0.0,32.0,57.0,70.0
500,375,53.0,33.0,110.0,67.0
500,375,120.0,31.0,182.0,50.0
500,375,263.0,29.0,308.0,53.0
500,375,0.0,243.0,39.0,374.0
500,375,453.0,12.0,499.0,103.0
500,375,432.0,23.0,445.0,47.0
500,375,415.0,21.0,431.0,40.0
500,375,377.0,19.0,399.0,45.0
500,375,358.0,18.0,378.0,47.0
500,375,349.0,20.0,353.0,33.0
500,375,334.0,16.0,350.0,38.0
500,375,283.0,19.0,294.0,31.0
500,375,246.0,17.0,256.0,30.0
500,375,262.0,17.0,276.0,29.0
500,375,180.0,13.0,221.0,65.0
375,500,167.0,188.0,265.0,354.0
375,500,279.0,221.0,366.0,384.0
375,500,287.0,231.0,305.0,258.0
375,500,1.0,417.0,97.0,499.0
500,333,9.0,56.0,493.0,231.0
500,375,26.0,234.0,61.0,299.0
500,375,96.0,228.0,129.0,302.0
500,375,63.0,215.0,86.0,293.0
500,375,79.0,208.0,108.0,299.0
500,375,198.0,201.0,233.0,318.0
500,375,375.0,206.0,401.0,290.0
500,375,438.0,215.0,460.0,247.0
500,375,152.0,239.0,181.0,302.0
500,375,172.0,233.0,201.0,290.0
500,375,435.0,247.0,464.0,297.0
500,375,173.0,217.0,188.0,248.0
500,375,239.0,222.0,355.0,323.0
500,298,105.0,34.0,167.0,143.0
500,298,156.0,39.0,198.0,144.0
500,333,194.0,158.0,277.0,240.0
500,333,106.0,109.0,186.0,157.0
500,333,71.0,124.0,137.0,199.0
500,333,365.0,109.0,419.0,184.0
500,333,395.0,135.0,439.0,191.0
500,333,469.0,129.0,499.0,201.0
500,375,195.0,169.0,363.0,355.0
500,375,318.0,154.0,408.0,329.0
500,375,106.0,84.0,177.0,140.0
500,375,195.0,108.0,215.0,134.0
500,375,213.0,110.0,232.0,140.0
500,375,352.0,31.0,402.0,122.0
500,375,217.0,212.0,396.0,374.0
500,375,50.0,253.0,132.0,374.0
500,375,205.0,150.0,381.0,264.0
500,375,76.0,17.0,242.0,254.0
500,333,57.0,41.0,226.0,329.0
500,333,273.0,60.0,405.0,205.0
500,333,3.0,208.0,114.0,295.0
500,333,2.0,212.0,46.0,329.0
500,333,47.0,198.0,108.0,331.0
500,333,274.0,151.0,319.0,222.0
335,500,1.0,0.0,334.0,449.0
335,500,141.0,145.0,231.0,240.0
335,500,43.0,152.0,135.0,240.0
500,334,192.0,223.0,499.0,333.0
500,334,207.0,185.0,243.0,333.0
500,334,267.0,108.0,340.0,204.0
500,334,345.0,128.0,448.0,246.0
500,334,224.0,148.0,327.0,254.0
500,334,57.0,76.0,177.0,333.0
500,375,221.0,169.0,276.0,226.0
500,375,299.0,28.0,398.0,214.0
500,375,145.0,162.0,195.0,199.0
500,375,352.0,272.0,486.0,374.0
500,375,250.0,269.0,355.0,374.0
500,375,173.0,296.0,257.0,374.0
500,375,117.0,321.0,145.0,334.0
500,375,53.0,325.0,78.0,338.0
375,500,294.0,42.0,354.0,175.0
375,500,0.0,245.0,73.0,311.0
500,333,46.0,43.0,389.0,243.0
500,411,12.0,341.0,68.0,410.0
500,411,474.0,151.0,499.0,223.0
500,411,0.0,33.0,253.0,400.0
500,411,164.0,10.0,499.0,410.0
500,375,387.0,79.0,484.0,236.0
500,375,428.0,0.0,449.0,37.0
500,375,102.0,0.0,136.0,42.0
500,375,214.0,65.0,308.0,369.0
500,375,37.0,0.0,446.0,300.0
500,332,188.0,72.0,252.0,228.0
500,332,148.0,118.0,324.0,285.0
361,500,101.0,237.0,316.0,449.0
500,333,330.0,177.0,357.0,196.0
500,333,296.0,179.0,315.0,194.0
500,333,265.0,182.0,283.0,199.0
500,333,182.0,183.0,202.0,200.0
500,333,225.0,184.0,249.0,200.0
500,333,136.0,182.0,156.0,195.0
500,375,292.0,165.0,453.0,333.0
500,375,1.0,208.0,269.0,369.0
500,375,120.0,155.0,216.0,212.0
375,500,4.0,188.0,374.0,499.0
375,500,171.0,121.0,273.0,195.0
500,375,21.0,68.0,376.0,365.0
500,375,202.0,0.0,455.0,138.0
500,375,74.0,28.0,120.0,143.0
500,375,45.0,33.0,85.0,138.0
500,327,1.0,64.0,149.0,98.0
500,327,120.0,52.0,199.0,78.0
500,327,208.0,74.0,353.0,128.0
500,327,306.0,61.0,418.0,105.0
500,327,39.0,181.0,380.0,264.0
500,327,80.0,145.0,175.0,223.0
500,327,40.0,159.0,80.0,220.0
500,375,5.0,95.0,232.0,374.0
500,375,152.0,67.0,368.0,343.0
500,375,341.0,89.0,499.0,246.0
500,375,408.0,162.0,439.0,276.0
500,375,460.0,158.0,488.0,265.0
500,333,150.0,177.0,348.0,235.0
500,333,350.0,142.0,410.0,175.0
500,375,33.0,123.0,241.0,242.0
500,375,275.0,162.0,435.0,342.0
500,375,10.0,173.0,90.0,225.0
500,375,42.0,220.0,96.0,316.0
500,375,85.0,215.0,130.0,298.0
500,375,0.0,232.0,89.0,311.0
500,375,379.0,95.0,494.0,361.0
500,375,298.0,136.0,365.0,252.0
500,375,117.0,111.0,337.0,374.0
500,333,111.0,149.0,499.0,236.0
500,333,40.0,0.0,499.0,319.0
500,375,196.0,3.0,423.0,373.0
500,375,11.0,36.0,241.0,374.0
500,375,1.0,3.0,499.0,367.0
500,375,0.0,101.0,164.0,374.0
500,375,249.0,50.0,446.0,213.0
333,500,2.0,333.0,332.0,499.0
333,500,37.0,5.0,332.0,499.0
333,500,18.0,50.0,95.0,156.0
333,500,90.0,44.0,175.0,153.0
333,500,98.0,113.0,170.0,186.0
500,443,1.0,3.0,483.0,441.0
500,305,43.0,53.0,462.0,283.0
500,305,259.0,59.0,321.0,117.0
500,305,360.0,74.0,392.0,123.0
500,375,314.0,154.0,471.0,269.0
500,375,0.0,146.0,134.0,283.0
500,374,234.0,116.0,460.0,373.0
500,374,264.0,2.0,414.0,296.0
500,374,135.0,0.0,273.0,308.0
500,374,138.0,167.0,262.0,344.0
500,374,60.0,173.0,156.0,322.0
500,374,0.0,187.0,52.0,293.0
500,374,2.0,99.0,59.0,270.0
500,374,64.0,71.0,169.0,284.0
500,374,43.0,213.0,77.0,277.0
500,375,203.0,166.0,279.0,226.0
500,335,450.0,186.0,496.0,226.0
500,335,397.0,185.0,411.0,200.0
500,335,375.0,181.0,396.0,202.0
500,335,364.0,187.0,386.0,202.0
500,335,335.0,176.0,365.0,206.0
500,375,96.0,195.0,147.0,318.0
500,375,363.0,84.0,498.0,374.0
500,375,0.0,224.0,34.0,373.0
500,375,152.0,226.0,193.0,289.0
500,375,139.0,198.0,194.0,268.0
500,375,195.0,128.0,396.0,314.0
500,375,190.0,110.0,457.0,371.0
500,375,437.0,89.0,499.0,194.0
500,375,388.0,106.0,453.0,140.0
500,375,290.0,106.0,389.0,144.0
500,375,375.0,72.0,420.0,91.0
500,375,383.0,88.0,441.0,110.0
500,375,436.0,76.0,471.0,91.0
500,375,330.0,147.0,425.0,246.0
500,375,37.0,187.0,303.0,359.0
500,374,198.0,246.0,241.0,366.0
500,374,313.0,113.0,498.0,328.0
500,374,142.0,144.0,265.0,335.0
375,500,0.0,64.0,311.0,432.0
375,500,98.0,1.0,374.0,491.0
500,490,285.0,337.0,375.0,466.0
500,490,317.0,303.0,361.0,401.0
500,490,342.0,306.0,355.0,349.0
375,500,77.0,181.0,281.0,499.0
500,224,291.0,125.0,330.0,166.0
500,224,429.0,65.0,441.0,103.0
500,224,283.0,115.0,301.0,132.0
500,224,301.0,116.0,317.0,127.0
375,500,279.0,275.0,314.0,406.0
375,500,191.0,316.0,206.0,349.0
375,500,201.0,319.0,215.0,350.0
375,500,216.0,321.0,241.0,364.0
375,500,244.0,401.0,297.0,492.0
375,500,306.0,380.0,353.0,420.0
375,500,200.0,408.0,269.0,499.0
375,500,262.0,421.0,332.0,499.0
375,500,226.0,406.0,373.0,499.0
375,500,87.0,307.0,153.0,499.0
375,500,157.0,301.0,196.0,350.0
375,500,152.0,320.0,204.0,478.0
375,500,45.0,304.0,67.0,386.0
375,500,65.0,311.0,84.0,384.0
500,375,193.0,89.0,494.0,374.0
500,375,123.0,333.0,163.0,374.0
500,375,99.0,272.0,138.0,360.0
500,333,0.0,0.0,457.0,332.0
500,333,213.0,152.0,294.0,218.0
333,500,48.0,97.0,275.0,421.0
500,375,128.0,11.0,499.0,373.0
500,375,342.0,84.0,434.0,224.0
500,375,242.0,104.0,327.0,213.0
500,375,103.0,109.0,190.0,224.0
500,375,171.0,99.0,253.0,234.0
500,375,434.0,97.0,485.0,211.0
500,375,54.0,144.0,108.0,202.0
500,375,15.0,144.0,43.0,192.0
500,385,241.0,135.0,280.0,230.0
500,385,111.0,200.0,188.0,329.0
500,385,55.0,127.0,189.0,220.0
500,385,127.0,188.0,248.0,246.0
500,375,81.0,0.0,213.0,164.0
500,375,54.0,61.0,276.0,314.0
500,375,57.0,102.0,455.0,374.0
500,375,347.0,281.0,383.0,371.0
500,375,375.0,279.0,405.0,374.0
500,375,111.0,279.0,156.0,373.0
500,375,423.0,286.0,470.0,371.0
500,375,219.0,152.0,251.0,192.0
500,375,58.0,145.0,82.0,250.0
500,375,166.0,158.0,417.0,244.0
500,375,66.0,148.0,273.0,230.0
500,333,47.0,126.0,336.0,283.0
500,375,198.0,155.0,252.0,191.0
500,375,219.0,187.0,267.0,226.0
500,375,2.0,247.0,443.0,374.0
500,375,108.0,169.0,231.0,373.0
500,375,107.0,137.0,283.0,374.0
500,375,283.0,219.0,347.0,339.0
500,375,234.0,161.0,360.0,374.0
500,375,280.0,146.0,420.0,373.0
500,375,117.0,1.0,499.0,343.0
500,375,244.0,127.0,348.0,374.0
500,375,326.0,56.0,476.0,374.0
500,375,291.0,43.0,345.0,137.0
500,375,245.0,156.0,342.0,304.0
500,375,118.0,187.0,260.0,307.0
500,260,113.0,173.0,333.0,208.0
500,375,62.0,129.0,486.0,252.0
500,375,88.0,131.0,426.0,324.0
500,375,349.0,3.0,499.0,199.0
500,333,0.0,50.0,417.0,313.0
408,500,12.0,35.0,349.0,499.0
500,375,93.0,70.0,456.0,254.0
500,375,2.0,1.0,498.0,373.0
332,500,108.0,178.0,160.0,243.0
332,500,55.0,2.0,237.0,264.0
500,375,28.0,76.0,470.0,321.0
500,375,14.0,92.0,365.0,336.0
500,375,366.0,223.0,414.0,261.0
500,375,143.0,177.0,176.0,259.0
500,375,161.0,243.0,216.0,374.0
500,375,208.0,233.0,239.0,368.0
500,375,229.0,231.0,285.0,374.0
500,375,283.0,240.0,345.0,371.0
500,334,460.0,147.0,494.0,171.0
500,334,21.0,84.0,470.0,323.0
500,334,0.0,128.0,157.0,243.0
500,335,20.0,29.0,499.0,334.0
500,375,301.0,3.0,499.0,374.0
500,375,0.0,2.0,260.0,374.0
500,375,202.0,238.0,365.0,336.0
500,375,192.0,88.0,234.0,172.0
500,357,43.0,23.0,458.0,330.0
350,500,144.0,206.0,263.0,450.0
350,500,124.0,97.0,236.0,311.0
350,500,151.0,200.0,328.0,365.0
350,500,304.0,287.0,328.0,444.0
350,500,52.0,211.0,117.0,256.0
350,500,23.0,210.0,59.0,242.0
350,500,81.0,202.0,123.0,234.0
500,335,1.0,89.0,499.0,280.0
375,500,0.0,54.0,246.0,499.0
375,500,153.0,36.0,374.0,497.0
500,375,202.0,155.0,242.0,189.0
500,375,7.0,173.0,190.0,283.0
500,375,252.0,208.0,499.0,374.0
500,375,257.0,123.0,347.0,237.0
500,375,0.0,0.0,262.0,374.0
500,375,1.0,121.0,226.0,372.0
500,375,131.0,31.0,326.0,202.0
500,375,87.0,49.0,394.0,374.0
500,375,149.0,171.0,195.0,201.0
500,375,269.0,173.0,301.0,219.0
500,375,340.0,153.0,368.0,172.0
500,375,435.0,154.0,461.0,167.0
500,375,112.0,143.0,124.0,150.0
500,375,449.0,143.0,458.0,148.0
333,500,106.0,194.0,162.0,249.0
333,500,162.0,47.0,332.0,378.0
333,500,265.0,143.0,332.0,231.0
333,500,42.0,193.0,113.0,402.0
500,331,37.0,45.0,206.0,178.0
500,331,144.0,121.0,323.0,236.0
500,331,201.0,77.0,292.0,236.0
500,331,216.0,70.0,318.0,107.0
500,331,318.0,62.0,450.0,119.0
500,321,1.0,4.0,494.0,290.0
500,333,51.0,102.0,499.0,323.0
500,333,400.0,53.0,446.0,82.0
500,333,351.0,60.0,393.0,84.0
500,375,1.0,1.0,499.0,374.0
304,404,112.0,88.0,303.0,400.0
500,333,2.0,0.0,499.0,329.0
375,500,152.0,190.0,374.0,499.0
500,375,221.0,219.0,499.0,372.0
500,375,0.0,0.0,247.0,374.0
500,324,160.0,109.0,455.0,287.0
500,324,134.0,106.0,173.0,134.0
480,367,160.0,53.0,263.0,195.0
480,367,77.0,84.0,411.0,312.0
500,335,1.0,1.0,499.0,326.0
500,333,18.0,46.0,383.0,312.0
375,500,35.0,142.0,265.0,439.0
375,500,172.0,78.0,340.0,400.0
500,375,368.0,207.0,445.0,307.0
500,375,251.0,219.0,367.0,346.0
500,375,0.0,235.0,164.0,373.0
